Step	dt	Time	fbody_x	fbody_y	fbody_z	dy_tip	
0	1e-16	0	0	0	0	-1.19209e-08	
1	1e-16	0	0	-1.05e+06	0	-1.19209e-08	
2	0.00055857	1e-16	0	-1.05e+06	0	-0.000312012	
3	0.000557917	0.00055857	0	-1.05e+06	0	-0.000934919	
4	0.00055674	0.00111649	0	-1.05e+06	0	-0.00186647	
5	0.000555121	0.00167323	0	-1.05e+06	0	-0.00310347	
6	0.000553121	0.00222835	0	-1.05e+06	0	-0.00464196	
7	0.000550791	0.00278147	0	-1.05e+06	0	-0.00647734	
8	0.000548177	0.00333226	0	-1.05e+06	0	-0.00860451	
9	0.000545323	0.00388044	0	-1.05e+06	0	-0.011018	
10	0.000542268	0.00442576	0	-1.05e+06	0	-0.013712	
11	0.000539053	0.00496803	0	-1.05e+06	0	-0.0166806	
12	0.000535714	0.00550708	0	-1.05e+06	0	-0.0199178	
13	0.000532283	0.00604279	0	-1.05e+06	0	-0.0234176	
14	0.00052879	0.00657508	0	-1.05e+06	0	-0.027174	
15	0.000525263	0.00710387	0	-1.05e+06	0	-0.0311813	
16	0.000521726	0.00762913	0	-1.05e+06	0	-0.0354338	
17	0.000518197	0.00815086	0	-1.05e+06	0	-0.0399261	
18	0.000514696	0.00866905	0	-1.05e+06	0	-0.0446528	
19	0.000511237	0.00918375	0	-1.05e+06	0	-0.0496091	
20	0.000507833	0.00969499	0	-1.05e+06	0	-0.0547903	
21	0.000504495	0.0102028	0	-1.05e+06	0	-0.0601917	
22	0.000501234	0.0107073	0	-1.05e+06	0	-0.0658094	
23	0.000498056	0.0112085	0	-1.05e+06	0	-0.0716392	
24	0.00049497	0.0117066	0	-1.05e+06	0	-0.0776775	
25	0.000491982	0.0122016	0	-1.05e+06	0	-0.0839209	
26	0.000489099	0.0126936	0	-1.05e+06	0	-0.0903663	
27	0.000486326	0.0131827	0	-1.05e+06	0	-0.0970108	
28	0.00048367	0.013669	0	-1.05e+06	0	-0.103852	
29	0.000481137	0.0141527	0	-1.05e+06	0	-0.110887	
30	0.000478732	0.0146338	0	-1.05e+06	0	-0.118114	
31	0.000476462	0.0151125	0	-1.05e+06	0	-0.125532	
32	0.000474334	0.015589	0	-1.05e+06	0	-0.133138	
33	0.000472353	0.0160633	0	-1.05e+06	0	-0.140933	
34	0.000470527	0.0165357	0	-1.05e+06	0	-0.148913	
35	0.000468863	0.0170062	0	-1.05e+06	0	-0.15708	
36	0.000467368	0.0174751	0	-1.05e+06	0	-0.165433	
37	0.000466051	0.0179424	0	-1.05e+06	0	-0.173972	
38	0.000464918	0.0184085	0	-1.05e+06	0	-0.182697	
39	0.000463978	0.0188734	0	-1.05e+06	0	-0.191608	
40	0.000463238	0.0193374	0	-1.05e+06	0	-0.200707	
41	0.000462708	0.0198006	0	-1.05e+06	0	-0.209995	
42	0.000462395	0.0202633	0	-1.05e+06	0	-0.219474	
43	0.000462308	0.0207257	0	-1.05e+06	0	-0.229145	
44	0.000462083	0.021188	0	-1.05e+06	0	-0.239002	
45	0.000461987	0.0216501	0	-1.05e+06	0	-0.249045	
46	0.000462103	0.0221121	0	-1.05e+06	0	-0.259275	
47	0.000462434	0.0225742	0	-1.05e+06	0	-0.269694	
48	0.000462984	0.0230366	0	-1.05e+06	0	-0.280304	
49	0.000463753	0.0234996	0	-1.05e+06	0	-0.291106	
50	0.000464741	0.0239634	0	-1.05e+06	0	-0.302101	
51	0.000465946	0.0244281	0	-1.05e+06	0	-0.313293	
52	0.000467365	0.0248941	0	-1.05e+06	0	-0.324682	
53	0.00046899	0.0253614	0	-1.05e+06	0	-0.33627	
54	0.000470812	0.0258304	0	-1.05e+06	0	-0.348058	
55	0.000472818	0.0263012	0	-1.05e+06	0	-0.360048	
56	0.000474991	0.026774	0	-1.05e+06	0	-0.372239	
57	0.000477309	0.027249	0	-1.05e+06	0	-0.384631	
58	0.000479745	0.0277263	0	-1.05e+06	0	-0.397224	
59	0.000481474	0.0282061	0	-1.05e+06	0	-0.409993	
60	0.000481886	0.0286876	0	-1.05e+06	0	-0.422899	
61	0.00048233	0.0291694	0	-1.05e+06	0	-0.435936	
62	0.000482281	0.0296518	0	-1.05e+06	0	-0.449085	
63	0.000482017	0.0301341	0	-1.05e+06	0	-0.462332	
64	0.000481857	0.0306161	0	-1.05e+06	0	-0.475674	
65	0.000481802	0.0310979	0	-1.05e+06	0	-0.489108	
66	0.000481847	0.0315797	0	-1.05e+06	0	-0.502632	
67	0.000481989	0.0320616	0	-1.05e+06	0	-0.51624	
68	0.000482218	0.0325436	0	-1.05e+06	0	-0.529931	
69	0.000482525	0.0330258	0	-1.05e+06	0	-0.543701	
70	0.000482896	0.0335083	0	-1.05e+06	0	-0.557547	
71	0.000483316	0.0339912	0	-1.05e+06	0	-0.571465	
72	0.000483767	0.0344745	0	-1.05e+06	0	-0.585451	
73	0.000484229	0.0349583	0	-1.05e+06	0	-0.599502	
74	0.000484679	0.0354425	0	-1.05e+06	0	-0.613612	
75	0.000484189	0.0359272	0	-1.05e+06	0	-0.627749	
76	0.000483405	0.0364114	0	-1.05e+06	0	-0.641901	
77	0.000482562	0.0368948	0	-1.05e+06	0	-0.656063	
78	0.000481673	0.0373774	0	-1.05e+06	0	-0.670229	
79	0.000480752	0.037859	0	-1.05e+06	0	-0.684394	
80	0.000479813	0.0383398	0	-1.05e+06	0	-0.698555	
81	0.000478869	0.0388196	0	-1.05e+06	0	-0.712708	
82	0.000477934	0.0392985	0	-1.05e+06	0	-0.726852	
83	0.000477017	0.0397764	0	-1.05e+06	0	-0.740982	
84	0.000476126	0.0402534	0	-1.05e+06	0	-0.755099	
85	0.000475267	0.0407295	0	-1.05e+06	0	-0.769199	
86	0.000474442	0.0412048	0	-1.05e+06	0	-0.783282	
87	0.000473651	0.0416792	0	-1.05e+06	0	-0.797346	
88	0.000472891	0.0421529	0	-1.05e+06	0	-0.81139	
89	0.000472156	0.0426258	0	-1.05e+06	0	-0.825411	
