Step	dt	Time	fbody_x	fbody_y	fbody_z	dy_tip	
94	0.000146366	0.0152298	0	-1.05e+06	0	-0.119492	
95	0.000146093	0.0153762	0	-1.05e+06	0	-0.121759	
96	0.000145828	0.0155223	0	-1.05e+06	0	-0.124044	
97	0.000145572	0.0156681	0	-1.05e+06	0	-0.126346	
98	0.000145324	0.0158137	0	-1.05e+06	0	-0.128665	
99	0.000145084	0.015959	0	-1.05e+06	0	-0.131002	
100	0.000144854	0.0161041	0	-1.05e+06	0	-0.133356	
101	0.000144633	0.0162489	0	-1.05e+06	0	-0.135727	
102	0.000144422	0.0163936	0	-1.05e+06	0	-0.138115	
103	0.00014422	0.016538	0	-1.05e+06	0	-0.140521	
104	0.000144029	0.0166822	0	-1.05e+06	0	-0.142945	
105	0.000143847	0.0168262	0	-1.05e+06	0	-0.145386	
106	0.000143676	0.0169701	0	-1.05e+06	0	-0.147844	
107	0.000143516	0.0171138	0	-1.05e+06	0	-0.150321	
108	0.000143366	0.0172573	0	-1.05e+06	0	-0.152816	
109	0.000143227	0.0174007	0	-1.05e+06	0	-0.155329	
110	0.000143099	0.0175439	0	-1.05e+06	0	-0.15786	
111	0.000142983	0.017687	0	-1.05e+06	0	-0.160409	
112	0.000142877	0.01783	0	-1.05e+06	0	-0.162977	
113	0.000142783	0.0179728	0	-1.05e+06	0	-0.165563	
114	0.0001427	0.0181156	0	-1.05e+06	0	-0.168169	
115	0.000142629	0.0182583	0	-1.05e+06	0	-0.170793	
116	0.000142569	0.018401	0	-1.05e+06	0	-0.173437	
117	0.00014252	0.0185435	0	-1.05e+06	0	-0.1761	
118	0.000142483	0.018686	0	-1.05e+06	0	-0.178783	
119	0.000142456	0.0188285	0	-1.05e+06	0	-0.181486	
120	0.000142441	0.018971	0	-1.05e+06	0	-0.184208	
121	0.000142436	0.0191134	0	-1.05e+06	0	-0.186951	
122	0.000142442	0.0192559	0	-1.05e+06	0	-0.189714	
123	0.000142458	0.0193983	0	-1.05e+06	0	-0.192498	
124	0.000142484	0.0195408	0	-1.05e+06	0	-0.195302	
125	0.00014252	0.0196832	0	-1.05e+06	0	-0.198128	
126	0.000142566	0.0198258	0	-1.05e+06	0	-0.200974	
127	0.00014262	0.0199683	0	-1.05e+06	0	-0.203843	
128	0.000142682	0.0201109	0	-1.05e+06	0	-0.206732	
129	0.000142753	0.0202536	0	-1.05e+06	0	-0.209644	
130	0.000142831	0.0203964	0	-1.05e+06	0	-0.212577	
131	0.000142916	0.0205392	0	-1.05e+06	0	-0.215533	
132	0.000143007	0.0206821	0	-1.05e+06	0	-0.218511	
133	0.000143104	0.0208251	0	-1.05e+06	0	-0.221512	
134	0.000143207	0.0209682	0	-1.05e+06	0	-0.224535	
135	0.000143313	0.0211114	0	-1.05e+06	0	-0.22758	
136	0.000143424	0.0212548	0	-1.05e+06	0	-0.230649	
137	0.000143538	0.0213982	0	-1.05e+06	0	-0.233741	
138	0.000143654	0.0215417	0	-1.05e+06	0	-0.236856	
139	0.000143772	0.0216854	0	-1.05e+06	0	-0.239994	
140	0.00014389	0.0218291	0	-1.05e+06	0	-0.243155	
141	0.000143993	0.021973	0	-1.05e+06	0	-0.246339	
142	0.000144058	0.022117	0	-1.05e+06	0	-0.249545	
143	0.000144117	0.0222611	0	-1.05e+06	0	-0.252773	
144	0.000144179	0.0224052	0	-1.05e+06	0	-0.256023	
145	0.000144238	0.0225494	0	-1.05e+06	0	-0.259295	
146	0.000144288	0.0226936	0	-1.05e+06	0	-0.262589	
147	0.000144344	0.0228379	0	-1.05e+06	0	-0.265905	
148	0.000144405	0.0229823	0	-1.05e+06	0	-0.269243	
149	0.00014447	0.0231267	0	-1.05e+06	0	-0.272603	
150	0.000144541	0.0232711	0	-1.05e+06	0	-0.275985	
151	0.000144615	0.0234157	0	-1.05e+06	0	-0.27939	
152	0.000144692	0.0235603	0	-1.05e+06	0	-0.282816	
153	0.000144771	0.023705	0	-1.05e+06	0	-0.286266	
154	0.000144852	0.0238497	0	-1.05e+06	0	-0.289737	
155	0.000144936	0.0239946	0	-1.05e+06	0	-0.293232	
156	0.000145023	0.0241395	0	-1.05e+06	0	-0.296748	
157	0.000145113	0.0242846	0	-1.05e+06	0	-0.300288	
158	0.000145204	0.0244297	0	-1.05e+06	0	-0.30385	
159	0.000145289	0.0245749	0	-1.05e+06	0	-0.307434	
160	0.000145304	0.0247202	0	-1.05e+06	0	-0.311039	
161	0.000145321	0.0248655	0	-1.05e+06	0	-0.314664	
162	0.000145342	0.0250108	0	-1.05e+06	0	-0.31831	
163	0.000145368	0.0251561	0	-1.05e+06	0	-0.321977	
164	0.000145398	0.0253015	0	-1.05e+06	0	-0.325664	
165	0.000145431	0.0254469	0	-1.05e+06	0	-0.329371	
166	0.000145465	0.0255923	0	-1.05e+06	0	-0.333099	
167	0.000145505	0.0257378	0	-1.05e+06	0	-0.336848	
168	0.000145552	0.0258833	0	-1.05e+06	0	-0.340617	
169	0.000145604	0.0260288	0	-1.05e+06	0	-0.344406	
170	0.000145662	0.0261745	0	-1.05e+06	0	-0.348216	
171	0.000145727	0.0263201	0	-1.05e+06	0	-0.352046	
