Step	dt	Time	fEnd_x	fEnd_y	fEnd_z	dy_tip	
106	0.000692752	0.0720126	0	-1300	0	-0.0171008	
107	0.000692728	0.0727054	0	-1300	0	-0.0172561	
108	0.000692699	0.0733981	0	-1300	0	-0.0174084	
109	0.000692665	0.0740908	0	-1300	0	-0.0175575	
110	0.000692627	0.0747835	0	-1300	0	-0.0177033	
111	0.000692587	0.0754761	0	-1300	0	-0.0178458	
112	0.000692546	0.0761687	0	-1300	0	-0.0179851	
113	0.000692505	0.0768612	0	-1300	0	-0.0181214	
114	0.000692467	0.0775538	0	-1300	0	-0.0182548	
115	0.000692432	0.0782462	0	-1300	0	-0.0183859	
116	0.000692402	0.0789386	0	-1300	0	-0.0185149	
117	0.000692378	0.0796311	0	-1300	0	-0.0186426	
118	0.000692361	0.0803234	0	-1300	0	-0.0187696	
119	0.000692352	0.0810158	0	-1300	0	-0.0188969	
120	0.000692351	0.0817081	0	-1300	0	-0.0190254	
121	0.000692357	0.0824005	0	-1300	0	-0.0191562	
122	0.000692371	0.0830929	0	-1300	0	-0.0192905	
123	0.00069239	0.0837852	0	-1300	0	-0.0194293	
124	0.000692415	0.0844776	0	-1300	0	-0.0195738	
125	0.000692443	0.08517	0	-1300	0	-0.019725	
126	0.000692473	0.0858625	0	-1300	0	-0.0198839	
127	0.000692503	0.0865549	0	-1300	0	-0.020051	
128	0.000692531	0.0872474	0	-1300	0	-0.020227	
129	0.000692557	0.08794	0	-1300	0	-0.0204122	
130	0.00069258	0.0886325	0	-1300	0	-0.0206065	
131	0.000692597	0.0893251	0	-1300	0	-0.0208097	
132	0.000692608	0.0900177	0	-1300	0	-0.0210213	
133	0.000692613	0.0907103	0	-1300	0	-0.0212406	
134	0.000692611	0.0914029	0	-1300	0	-0.0214665	
135	0.000692603	0.0920955	0	-1300	0	-0.0216978	
136	0.000692589	0.0927881	0	-1300	0	-0.0219332	
137	0.00069257	0.0934807	0	-1300	0	-0.0221712	
138	0.000692547	0.0941733	0	-1300	0	-0.0224102	
139	0.000692519	0.0948658	0	-1300	0	-0.0226485	
140	0.00069249	0.0955584	0	-1300	0	-0.0228846	
141	0.000692459	0.0962509	0	-1300	0	-0.023117	
142	0.000692427	0.0969433	0	-1300	0	-0.0233441	
143	0.000692397	0.0976357	0	-1300	0	-0.0235647	
144	0.000692368	0.0983281	0	-1300	0	-0.0237775	
145	0.000692343	0.0990205	0	-1300	0	-0.0239816	
146	0.000692321	0.0997129	0	-1300	0	-0.0241763	
147	0.000692303	0.100405	0	-1300	0	-0.024361	
148	0.000692291	0.101097	0	-1300	0	-0.0245355	
149	0.000692284	0.10179	0	-1300	0	-0.0246998	
150	0.000692282	0.102482	0	-1300	0	-0.0248541	
151	0.000692286	0.103174	0	-1300	0	-0.024999	
152	0.000692296	0.103867	0	-1300	0	-0.0251351	
153	0.000692311	0.104559	0	-1300	0	-0.0252634	
154	0.00069233	0.105251	0	-1300	0	-0.0253849	
155	0.000692352	0.105944	0	-1300	0	-0.0255008	
156	0.000692378	0.106636	0	-1300	0	-0.0256125	
157	0.000692406	0.107328	0	-1300	0	-0.0257212	
158	0.000692434	0.108021	0	-1300	0	-0.0258282	
159	0.000692462	0.108713	0	-1300	0	-0.0259348	
160	0.000692488	0.109406	0	-1300	0	-0.0260422	
161	0.000692512	0.110098	0	-1300	0	-0.0261514	
162	0.000692532	0.110791	0	-1300	0	-0.0262632	
163	0.000692547	0.111483	0	-1300	0	-0.0263782	
164	0.000692558	0.112176	0	-1300	0	-0.026497	
165	0.000692563	0.112868	0	-1300	0	-0.0266198	
166	0.000692563	0.113561	0	-1300	0	-0.0267466	
167	0.000692557	0.114253	0	-1300	0	-0.0268772	
168	0.000692547	0.114946	0	-1300	0	-0.0270113	
169	0.000692531	0.115638	0	-1300	0	-0.0271485	
170	0.000692512	0.116331	0	-1300	0	-0.027288	
171	0.000692491	0.117023	0	-1300	0	-0.0274292	
172	0.000692468	0.117716	0	-1300	0	-0.0275712	
173	0.000692444	0.118408	0	-1300	0	-0.0277134	
174	0.000692421	0.119101	0	-1300	0	-0.027855	
175	0.000692401	0.119793	0	-1300	0	-0.0279952	
176	0.000692383	0.120486	0	-1300	0	-0.0281335	
177	0.000692369	0.121178	0	-1300	0	-0.0282694	
178	0.00069236	0.12187	0	-1300	0	-0.0284025	
179	0.000692357	0.122563	0	-1300	0	-0.0285326	
180	0.000692358	0.123255	0	-1300	0	-0.0286597	
181	0.000692365	0.123948	0	-1300	0	-0.028784	
182	0.000692378	0.12464	0	-1300	0	-0.0289057	
183	0.000692395	0.125332	0	-1300	0	-0.0290252	
184	0.000692416	0.126025	0	-1300	0	-0.0291432	
185	0.000692441	0.126717	0	-1300	0	-0.0292602	
186	0.000692467	0.12741	0	-1300	0	-0.0293772	
187	0.000692495	0.128102	0	-1300	0	-0.0294947	
188	0.000692523	0.128795	0	-1300	0	-0.0296136	
189	0.000692549	0.129487	0	-1300	0	-0.0297348	
190	0.000692572	0.13018	0	-1300	0	-0.0298588	
191	0.000692593	0.130872	0	-1300	0	-0.0299863	
192	0.000692608	0.131565	0	-1300	0	-0.0301178	
193	0.000692619	0.132257	0	-1300	0	-0.0302537	
194	0.000692624	0.13295	0	-1300	0	-0.0303943	
195	0.000692624	0.133643	0	-1300	0	-0.0305397	
196	0.000692617	0.134335	0	-1300	0	-0.0306898	
197	0.000692605	0.135028	0	-1300	0	-0.0308446	
198	0.000692588	0.13572	0	-1300	0	-0.0310036	
199	0.000692567	0.136413	0	-1300	0	-0.0311666	
200	0.000692542	0.137106	0	-1300	0	-0.0313331	
201	0.000692514	0.137798	0	-1300	0	-0.0315027	
202	0.000692485	0.138491	0	-1300	0	-0.0316749	
203	0.000692455	0.139183	0	-1300	0	-0.0318491	
204	0.000692426	0.139876	0	-1300	0	-0.032025	
205	0.000692399	0.140568	0	-1300	0	-0.0322021	
206	0.000692375	0.14126	0	-1300	0	-0.0323801	
207	0.000692354	0.141953	0	-1300	0	-0.0325587	
208	0.000692338	0.142645	0	-1300	0	-0.0327377	
209	0.000692327	0.143337	0	-1300	0	-0.0329172	
210	0.00069232	0.14403	0	-1300	0	-0.0330969	
211	0.000692319	0.144722	0	-1300	0	-0.0332771	
212	0.000692323	0.145414	0	-1300	0	-0.0334579	
213	0.000692332	0.146107	0	-1300	0	-0.0336395	
214	0.000692345	0.146799	0	-1300	0	-0.0338221	
215	0.000692362	0.147491	0	-1300	0	-0.034006	
216	0.000692382	0.148184	0	-1300	0	-0.0341915	
217	0.000692404	0.148876	0	-1300	0	-0.034379	
218	0.000692428	0.149569	0	-1300	0	-0.0345688	
219	0.000692452	0.150261	0	-1300	0	-0.0347611	
220	0.000692476	0.150953	0	-1300	0	-0.0349561	
221	0.000692498	0.151646	0	-1300	0	-0.0351541	
222	0.000692519	0.152338	0	-1300	0	-0.0353552	
223	0.000692537	0.153031	0	-1300	0	-0.0355595	
224	0.000692552	0.153724	0	-1300	0	-0.0357669	
225	0.000692563	0.154416	0	-1300	0	-0.0359774	
226	0.000692571	0.155109	0	-1300	0	-0.0361909	
227	0.000692575	0.155801	0	-1300	0	-0.0364071	
228	0.000692575	0.156494	0	-1300	0	-0.0366258	
229	0.000692571	0.157186	0	-1300	0	-0.0368465	
230	0.000692564	0.157879	0	-1300	0	-0.037069	
231	0.000692553	0.158571	0	-1300	0	-0.0372927	
232	0.00069254	0.159264	0	-1300	0	-0.0375173	
233	0.000692525	0.159957	0	-1300	0	-0.0377421	
234	0.000692509	0.160649	0	-1300	0	-0.0379668	
235	0.000692491	0.161342	0	-1300	0	-0.0381908	
236	0.000692473	0.162034	0	-1300	0	-0.0384136	
237	0.000692454	0.162727	0	-1300	0	-0.038635	
238	0.000692436	0.163419	0	-1300	0	-0.0388544	
239	0.00069242	0.164111	0	-1300	0	-0.0390717	
240	0.000692404	0.164804	0	-1300	0	-0.0392864	
241	0.00069239	0.165496	0	-1300	0	-0.0394985	
242	0.000692377	0.166189	0	-1300	0	-0.0397078	
243	0.000692367	0.166881	0	-1300	0	-0.0399143	
244	0.000692358	0.167573	0	-1300	0	-0.040118	
245	0.000692351	0.168266	0	-1300	0	-0.0403188	
246	0.000692347	0.168958	0	-1300	0	-0.040517	
247	0.000692343	0.16965	0	-1300	0	-0.0407126	
248	0.000692342	0.170343	0	-1300	0	-0.0409059	
249	0.000692342	0.171035	0	-1300	0	-0.0410969	
250	0.000692343	0.171728	0	-1300	0	-0.0412859	
251	0.000692346	0.17242	0	-1300	0	-0.041473	
252	0.000692349	0.173112	0	-1300	0	-0.0416585	
253	0.000692353	0.173805	0	-1300	0	-0.0418424	
254	0.000692358	0.174497	0	-1300	0	-0.0420249	
255	0.000692364	0.175189	0	-1300	0	-0.0422062	
256	0.00069237	0.175882	0	-1300	0	-0.0423862	
257	0.000692377	0.176574	0	-1300	0	-0.0425652	
258	0.000692383	0.177266	0	-1300	0	-0.042743	
259	0.00069239	0.177959	0	-1300	0	-0.0429198	
260	0.000692397	0.178651	0	-1300	0	-0.0430956	
261	0.000692404	0.179344	0	-1300	0	-0.0432705	
262	0.000692411	0.180036	0	-1300	0	-0.0434443	
263	0.000692418	0.180728	0	-1300	0	-0.0436173	
264	0.000692424	0.181421	0	-1300	0	-0.0437894	
265	0.00069243	0.182113	0	-1300	0	-0.0439608	
266	0.000692436	0.182806	0	-1300	0	-0.0441315	
267	0.000692441	0.183498	0	-1300	0	-0.0443018	
268	0.000692445	0.18419	0	-1300	0	-0.0444717	
269	0.000692448	0.184883	0	-1300	0	-0.0446415	
270	0.000692451	0.185575	0	-1300	0	-0.0448113	
271	0.000692453	0.186268	0	-1300	0	-0.0449815	
272	0.000692454	0.18696	0	-1300	0	-0.0451524	
273	0.000692454	0.187653	0	-1300	0	-0.0453241	
274	0.000692454	0.188345	0	-1300	0	-0.0454969	
275	0.000692453	0.189038	0	-1300	0	-0.0456713	
276	0.000692452	0.18973	0	-1300	0	-0.0458473	
277	0.00069245	0.190423	0	-1300	0	-0.0460254	
278	0.000692449	0.191115	0	-1300	0	-0.0462058	
279	0.000692447	0.191807	0	-1300	0	-0.0463886	
280	0.000692445	0.1925	0	-1300	0	-0.0465742	
