Step	dt	Time	fEnd_x	fEnd_y	fEnd_z	dy_tip	
171	0.00132501	0.228276	0	-500	0	-0.0339754	
172	0.00132473	0.229601	0	-500	0	-0.0341846	
173	0.00132446	0.230926	0	-500	0	-0.0343935	
174	0.00132419	0.23225	0	-500	0	-0.0346018	
175	0.00132392	0.233575	0	-500	0	-0.0348093	
176	0.00132365	0.234898	0	-500	0	-0.0350161	
177	0.00132339	0.236222	0	-500	0	-0.0352219	
178	0.00132312	0.237545	0	-500	0	-0.0354266	
179	0.00132286	0.238869	0	-500	0	-0.0356301	
180	0.00132259	0.240191	0	-500	0	-0.0358324	
181	0.00132233	0.241514	0	-500	0	-0.0360333	
182	0.00132207	0.242836	0	-500	0	-0.0362328	
183	0.00132181	0.244158	0	-500	0	-0.0364309	
184	0.00132155	0.24548	0	-500	0	-0.0366274	
185	0.00132129	0.246802	0	-500	0	-0.0368223	
186	0.00132103	0.248123	0	-500	0	-0.0370157	
187	0.00132077	0.249444	0	-500	0	-0.0372077	
188	0.00132052	0.250765	0	-500	0	-0.0373982	
189	0.00132026	0.252085	0	-500	0	-0.0375874	
190	0.00132001	0.253406	0	-500	0	-0.0377755	
191	0.00131975	0.254726	0	-500	0	-0.0379626	
192	0.0013195	0.256045	0	-500	0	-0.0381489	
193	0.00131925	0.257365	0	-500	0	-0.0383348	
194	0.00131899	0.258684	0	-500	0	-0.0385205	
195	0.00131874	0.260003	0	-500	0	-0.0387062	
196	0.00131849	0.261322	0	-500	0	-0.0388922	
197	0.00131824	0.26264	0	-500	0	-0.039079	
198	0.00131799	0.263959	0	-500	0	-0.0392666	
199	0.00131774	0.265277	0	-500	0	-0.0394556	
200	0.00131749	0.266594	0	-500	0	-0.039646	
201	0.00131724	0.267912	0	-500	0	-0.0398382	
202	0.00131699	0.269229	0	-500	0	-0.0400325	
203	0.00131674	0.270546	0	-500	0	-0.0402289	
204	0.0013165	0.271863	0	-500	0	-0.0404278	
205	0.00131625	0.273179	0	-500	0	-0.0406291	
206	0.00131601	0.274496	0	-500	0	-0.0408332	
207	0.00131576	0.275812	0	-500	0	-0.04104	
208	0.00131552	0.277127	0	-500	0	-0.0412496	
209	0.00131529	0.278443	0	-500	0	-0.0414619	
210	0.00131505	0.279758	0	-500	0	-0.0416771	
211	0.00131481	0.281073	0	-500	0	-0.0418949	
212	0.00131458	0.282388	0	-500	0	-0.0421154	
213	0.00131435	0.283703	0	-500	0	-0.0423383	
214	0.00131412	0.285017	0	-500	0	-0.0425636	
215	0.00131389	0.286331	0	-500	0	-0.0427909	
216	0.00131366	0.287645	0	-500	0	-0.0430201	
217	0.00131344	0.288959	0	-500	0	-0.043251	
218	0.00131322	0.290272	0	-500	0	-0.0434833	
219	0.001313	0.291585	0	-500	0	-0.0437167	
220	0.00131278	0.292898	0	-500	0	-0.0439509	
221	0.00131256	0.294211	0	-500	0	-0.0441856	
222	0.00131234	0.295524	0	-500	0	-0.0444205	
223	0.00131213	0.296836	0	-500	0	-0.0446553	
224	0.00131191	0.298148	0	-500	0	-0.0448897	
225	0.0013117	0.29946	0	-500	0	-0.0451234	
226	0.00131149	0.300772	0	-500	0	-0.0453562	
227	0.00131128	0.302083	0	-500	0	-0.0455876	
228	0.00131107	0.303394	0	-500	0	-0.0458175	
229	0.00131086	0.304706	0	-500	0	-0.0460457	
230	0.00131065	0.306016	0	-500	0	-0.0462719	
231	0.00131044	0.307327	0	-500	0	-0.0464958	
232	0.00131024	0.308637	0	-500	0	-0.0467175	
233	0.00131003	0.309948	0	-500	0	-0.0469367	
234	0.00130982	0.311258	0	-500	0	-0.0471533	
235	0.00130962	0.312568	0	-500	0	-0.0473673	
236	0.00130941	0.313877	0	-500	0	-0.0475788	
237	0.00130921	0.315187	0	-500	0	-0.0477876	
238	0.001309	0.316496	0	-500	0	-0.047994	
239	0.0013088	0.317805	0	-500	0	-0.048198	
240	0.00130859	0.319114	0	-500	0	-0.0483998	
241	0.00130839	0.320422	0	-500	0	-0.0485995	
242	0.00130818	0.321731	0	-500	0	-0.0487974	
243	0.00130798	0.323039	0	-500	0	-0.0489938	
244	0.00130778	0.324347	0	-500	0	-0.0491888	
245	0.00130758	0.325655	0	-500	0	-0.0493828	
246	0.00130737	0.326962	0	-500	0	-0.0495762	
247	0.00130717	0.328269	0	-500	0	-0.0497691	
248	0.00130697	0.329577	0	-500	0	-0.0499619	
249	0.00130677	0.330884	0	-500	0	-0.050155	
250	0.00130658	0.33219	0	-500	0	-0.0503487	
251	0.00130638	0.333497	0	-500	0	-0.0505432	
252	0.00130618	0.334803	0	-500	0	-0.0507389	
253	0.00130599	0.33611	0	-500	0	-0.050936	
254	0.00130579	0.337416	0	-500	0	-0.0511348	
255	0.0013056	0.338721	0	-500	0	-0.0513356	
256	0.00130541	0.340027	0	-500	0	-0.0515385	
257	0.00130522	0.341332	0	-500	0	-0.0517438	
258	0.00130504	0.342638	0	-500	0	-0.0519516	
259	0.00130485	0.343943	0	-500	0	-0.052162	
260	0.00130467	0.345247	0	-500	0	-0.0523752	
261	0.00130449	0.346552	0	-500	0	-0.0525911	
262	0.00130431	0.347857	0	-500	0	-0.0528099	
263	0.00130413	0.349161	0	-500	0	-0.0530314	
264	0.00130395	0.350465	0	-500	0	-0.0532558	
265	0.00130378	0.351769	0	-500	0	-0.0534829	
266	0.00130361	0.353073	0	-500	0	-0.0537125	
267	0.00130344	0.354376	0	-500	0	-0.0539447	
268	0.00130327	0.35568	0	-500	0	-0.0541791	
269	0.0013031	0.356983	0	-500	0	-0.0544157	
270	0.00130293	0.358286	0	-500	0	-0.0546542	
271	0.00130277	0.359589	0	-500	0	-0.0548943	
272	0.0013026	0.360892	0	-500	0	-0.0551359	
273	0.00130244	0.362194	0	-500	0	-0.0553786	
274	0.00130228	0.363497	0	-500	0	-0.0556222	
275	0.00130212	0.364799	0	-500	0	-0.0558664	
276	0.00130196	0.366101	0	-500	0	-0.0561109	
277	0.00130181	0.367403	0	-500	0	-0.0563554	
278	0.00130165	0.368705	0	-500	0	-0.0565996	
279	0.0013015	0.370007	0	-500	0	-0.0568433	
280	0.00130135	0.371308	0	-500	0	-0.0570862	
281	0.00130119	0.37261	0	-500	0	-0.0573281	
282	0.00130104	0.373911	0	-500	0	-0.0575687	
283	0.00130089	0.375212	0	-500	0	-0.0578079	
284	0.00130075	0.376513	0	-500	0	-0.0580456	
285	0.0013006	0.377813	0	-500	0	-0.0582815	
286	0.00130045	0.379114	0	-500	0	-0.0585156	
287	0.00130031	0.380415	0	-500	0	-0.0587478	
288	0.00130017	0.381715	0	-500	0	-0.058978	
289	0.00130002	0.383015	0	-500	0	-0.0592063	
290	0.00129988	0.384315	0	-500	0	-0.0594326	
291	0.00129974	0.385615	0	-500	0	-0.0596569	
292	0.0012996	0.386915	0	-500	0	-0.0598793	
293	0.00129946	0.388214	0	-500	0	-0.0600999	
294	0.00129932	0.389514	0	-500	0	-0.0603186	
295	0.00129918	0.390813	0	-500	0	-0.0605357	
296	0.00129905	0.392112	0	-500	0	-0.0607512	
297	0.00129891	0.393411	0	-500	0	-0.0609652	
298	0.00129877	0.39471	0	-500	0	-0.0611778	
299	0.00129864	0.396009	0	-500	0	-0.0613893	
300	0.0012985	0.397308	0	-500	0	-0.0615997	
301	0.00129837	0.398606	0	-500	0	-0.0618093	
302	0.00129823	0.399904	0	-500	0	-0.0620181	
303	0.0012981	0.401203	0	-500	0	-0.0622265	
304	0.00129796	0.402501	0	-500	0	-0.0624344	
305	0.00129783	0.403799	0	-500	0	-0.0626422	
306	0.00129769	0.405097	0	-500	0	-0.06285	
307	0.00129756	0.406394	0	-500	0	-0.063058	
308	0.00129743	0.407692	0	-500	0	-0.0632663	
309	0.0012973	0.408989	0	-500	0	-0.0634752	
310	0.00129716	0.410287	0	-500	0	-0.0636849	
311	0.00129703	0.411584	0	-500	0	-0.0638953	
312	0.0012969	0.412881	0	-500	0	-0.0641068	
313	0.00129677	0.414178	0	-500	0	-0.0643194	
314	0.00129665	0.415474	0	-500	0	-0.0645332	
315	0.00129652	0.416771	0	-500	0	-0.0647483	
316	0.00129639	0.418068	0	-500	0	-0.0649648	
317	0.00129627	0.419364	0	-500	0	-0.0651827	
318	0.00129615	0.42066	0	-500	0	-0.065402	
319	0.00129602	0.421956	0	-500	0	-0.0656226	
320	0.0012959	0.423252	0	-500	0	-0.0658446	
321	0.00129579	0.424548	0	-500	0	-0.0660679	
322	0.00129567	0.425844	0	-500	0	-0.0662923	
323	0.00129556	0.42714	0	-500	0	-0.0665179	
324	0.00129544	0.428435	0	-500	0	-0.0667443	
325	0.00129533	0.429731	0	-500	0	-0.0669716	
326	0.00129522	0.431026	0	-500	0	-0.0671994	
327	0.00129512	0.432321	0	-500	0	-0.0674277	
328	0.00129501	0.433616	0	-500	0	-0.0676561	
329	0.00129491	0.434911	0	-500	0	-0.0678846	
330	0.00129481	0.436206	0	-500	0	-0.068113	
331	0.00129471	0.437501	0	-500	0	-0.0683409	
332	0.00129461	0.438796	0	-500	0	-0.0685682	
333	0.00129452	0.440091	0	-500	0	-0.0687948	
334	0.00129442	0.441385	0	-500	0	-0.0690203	
335	0.00129433	0.442679	0	-500	0	-0.0692447	
336	0.00129424	0.443974	0	-500	0	-0.0694677	
337	0.00129415	0.445268	0	-500	0	-0.0696893	
338	0.00129406	0.446562	0	-500	0	-0.0699092	
339	0.00129397	0.447856	0	-500	0	-0.0701274	
340	0.00129389	0.44915	0	-500	0	-0.0703436	
341	0.0012938	0.450444	0	-500	0	-0.070558	
342	0.00129371	0.451738	0	-500	0	-0.0707703	
343	0.00129363	0.453032	0	-500	0	-0.0709805	
344	0.00129354	0.454325	0	-500	0	-0.0711887	
345	0.00129346	0.455619	0	-500	0	-0.0713947	
346	0.00129337	0.456912	0	-500	0	-0.0715986	
347	0.00129329	0.458206	0	-500	0	-0.0718004	
348	0.0012932	0.459499	0	-500	0	-0.0720002	
349	0.00129312	0.460792	0	-500	0	-0.0721979	
350	0.00129304	0.462085	0	-500	0	-0.0723938	
351	0.00129295	0.463378	0	-500	0	-0.0725877	
352	0.00129287	0.464671	0	-500	0	-0.07278	
353	0.00129278	0.465964	0	-500	0	-0.0729705	
354	0.0012927	0.467257	0	-500	0	-0.0731596	
355	0.00129261	0.46855	0	-500	0	-0.0733471	
356	0.00129253	0.469842	0	-500	0	-0.0735334	
357	0.00129244	0.471135	0	-500	0	-0.0737185	
358	0.00129236	0.472427	0	-500	0	-0.0739025	
359	0.00129227	0.473719	0	-500	0	-0.0740856	
360	0.00129219	0.475012	0	-500	0	-0.0742679	
361	0.0012921	0.476304	0	-500	0	-0.0744494	
362	0.00129202	0.477596	0	-500	0	-0.0746303	
363	0.00129194	0.478888	0	-500	0	-0.0748108	
364	0.00129185	0.48018	0	-500	0	-0.0749908	
365	0.00129177	0.481472	0	-500	0	-0.0751704	
366	0.00129169	0.482764	0	-500	0	-0.0753498	
367	0.00129161	0.484055	0	-500	0	-0.075529	
368	0.00129153	0.485347	0	-500	0	-0.075708	
369	0.00129145	0.486638	0	-500	0	-0.075887	
370	0.00129137	0.48793	0	-500	0	-0.0760659	
371	0.0012913	0.489221	0	-500	0	-0.0762449	
372	0.00129122	0.490513	0	-500	0	-0.0764239	
373	0.00129115	0.491804	0	-500	0	-0.076603	
374	0.00129107	0.493095	0	-500	0	-0.0767822	
375	0.001291	0.494386	0	-500	0	-0.0769615	
376	0.00129093	0.495677	0	-500	0	-0.0771411	
377	0.00129086	0.496968	0	-500	0	-0.077321	
378	0.00129079	0.498259	0	-500	0	-0.0775011	
379	0.00129073	0.49955	0	-500	0	-0.0776816	
380	0.00129066	0.50084	0	-500	0	-0.0778625	
381	0.0012906	0.502131	0	-500	0	-0.0780439	
382	0.00129053	0.503422	0	-500	0	-0.0782257	
383	0.00129047	0.504712	0	-500	0	-0.0784082	
384	0.00129041	0.506003	0	-500	0	-0.0785913	
385	0.00129035	0.507293	0	-500	0	-0.0787752	
386	0.00129029	0.508583	0	-500	0	-0.0789599	
387	0.00129023	0.509874	0	-500	0	-0.0791455	
388	0.00129017	0.511164	0	-500	0	-0.0793321	
389	0.00129011	0.512454	0	-500	0	-0.0795198	
390	0.00129006	0.513744	0	-500	0	-0.0797085	
391	0.00129	0.515034	0	-500	0	-0.0798986	
392	0.00128995	0.516324	0	-500	0	-0.0800899	
393	0.0012899	0.517614	0	-500	0	-0.0802826	
394	0.00128985	0.518904	0	-500	0	-0.0804767	
395	0.0012898	0.520194	0	-500	0	-0.0806722	
396	0.00128975	0.521484	0	-500	0	-0.0808693	
397	0.0012897	0.522773	0	-500	0	-0.0810679	
398	0.00128966	0.524063	0	-500	0	-0.0812681	
399	0.00128961	0.525353	0	-500	0	-0.0814698	
400	0.00128957	0.526642	0	-500	0	-0.0816731	
401	0.00128953	0.527932	0	-500	0	-0.0818779	
402	0.00128949	0.529222	0	-500	0	-0.0820843	
403	0.00128945	0.530511	0	-500	0	-0.0822921	
404	0.00128941	0.5318	0	-500	0	-0.0825013	
405	0.00128937	0.53309	0	-500	0	-0.0827118	
406	0.00128934	0.534379	0	-500	0	-0.0829236	
407	0.0012893	0.535669	0	-500	0	-0.0831366	
408	0.00128927	0.536958	0	-500	0	-0.0833507	
409	0.00128924	0.538247	0	-500	0	-0.0835657	
410	0.00128921	0.539536	0	-500	0	-0.0837817	
411	0.00128918	0.540826	0	-500	0	-0.0839983	
412	0.00128915	0.542115	0	-500	0	-0.0842157	
413	0.00128912	0.543404	0	-500	0	-0.0844336	
414	0.00128909	0.544693	0	-500	0	-0.0846519	
