Step	dt	Time	fEnd_x	fEnd_y	fEnd_z	dy_tip	
110	0.00139432	0.150588	0	-500	0	-0.0124019	
111	0.00139433	0.151982	0	-500	0	-0.0125573	
112	0.00139435	0.153377	0	-500	0	-0.0127148	
113	0.00139438	0.154771	0	-500	0	-0.0128743	
114	0.00139441	0.156165	0	-500	0	-0.0130358	
115	0.00139444	0.15756	0	-500	0	-0.0131991	
116	0.00139447	0.158954	0	-500	0	-0.0133637	
117	0.00139448	0.160349	0	-500	0	-0.0135289	
118	0.00139448	0.161743	0	-500	0	-0.0136939	
119	0.00139447	0.163138	0	-500	0	-0.013858	
120	0.00139445	0.164532	0	-500	0	-0.0140203	
121	0.00139444	0.165926	0	-500	0	-0.0141801	
122	0.00139442	0.167321	0	-500	0	-0.0143369	
123	0.00139441	0.168715	0	-500	0	-0.0144904	
124	0.00139439	0.17011	0	-500	0	-0.0146405	
125	0.00139437	0.171504	0	-500	0	-0.0147874	
126	0.00139435	0.172898	0	-500	0	-0.0149315	
127	0.00139434	0.174293	0	-500	0	-0.015073	
128	0.00139433	0.175687	0	-500	0	-0.0152126	
129	0.00139433	0.177081	0	-500	0	-0.0153507	
130	0.00139433	0.178476	0	-500	0	-0.0154877	
131	0.00139434	0.17987	0	-500	0	-0.0156238	
132	0.00139435	0.181264	0	-500	0	-0.0157592	
133	0.00139436	0.182659	0	-500	0	-0.0158941	
134	0.00139437	0.184053	0	-500	0	-0.0160286	
135	0.00139438	0.185448	0	-500	0	-0.0161627	
136	0.00139439	0.186842	0	-500	0	-0.0162966	
137	0.0013944	0.188236	0	-500	0	-0.0164307	
138	0.00139441	0.189631	0	-500	0	-0.0165652	
139	0.00139442	0.191025	0	-500	0	-0.0167009	
140	0.00139443	0.19242	0	-500	0	-0.0168383	
141	0.00139444	0.193814	0	-500	0	-0.0169781	
142	0.00139445	0.195208	0	-500	0	-0.0171212	
143	0.00139446	0.196603	0	-500	0	-0.0172682	
144	0.00139447	0.197997	0	-500	0	-0.0174199	
145	0.00139447	0.199392	0	-500	0	-0.0175768	
146	0.00139447	0.200786	0	-500	0	-0.0177393	
147	0.00139447	0.202181	0	-500	0	-0.0179077	
148	0.00139446	0.203575	0	-500	0	-0.0180818	
149	0.00139444	0.20497	0	-500	0	-0.0182614	
150	0.00139442	0.206364	0	-500	0	-0.018446	
151	0.0013944	0.207759	0	-500	0	-0.0186348	
152	0.00139437	0.209153	0	-500	0	-0.0188268	
153	0.00139435	0.210547	0	-500	0	-0.0190208	
154	0.00139432	0.211942	0	-500	0	-0.0192156	
155	0.00139429	0.213336	0	-500	0	-0.0194098	
156	0.00139426	0.21473	0	-500	0	-0.0196021	
157	0.00139424	0.216125	0	-500	0	-0.0197913	
158	0.00139423	0.217519	0	-500	0	-0.0199763	
159	0.00139422	0.218913	0	-500	0	-0.0201564	
160	0.00139422	0.220307	0	-500	0	-0.0203311	
161	0.00139422	0.221701	0	-500	0	-0.0205002	
162	0.00139424	0.223096	0	-500	0	-0.0206639	
163	0.00139426	0.22449	0	-500	0	-0.0208225	
164	0.00139429	0.225884	0	-500	0	-0.020977	
165	0.00139432	0.227278	0	-500	0	-0.0211281	
166	0.00139436	0.228673	0	-500	0	-0.0212771	
167	0.0013944	0.230067	0	-500	0	-0.021425	
168	0.00139444	0.231462	0	-500	0	-0.021573	
169	0.00139446	0.232856	0	-500	0	-0.0217221	
170	0.00139445	0.23425	0	-500	0	-0.0218732	
171	0.00139445	0.235645	0	-500	0	-0.0220269	
172	0.00139444	0.237039	0	-500	0	-0.0221836	
173	0.00139443	0.238434	0	-500	0	-0.0223434	
174	0.00139442	0.239828	0	-500	0	-0.0225061	
175	0.00139442	0.241223	0	-500	0	-0.0226714	
176	0.00139441	0.242617	0	-500	0	-0.0228388	
177	0.0013944	0.244011	0	-500	0	-0.0230077	
178	0.0013944	0.245406	0	-500	0	-0.0231776	
179	0.00139439	0.2468	0	-500	0	-0.0233478	
180	0.00139439	0.248195	0	-500	0	-0.0235178	
181	0.00139439	0.249589	0	-500	0	-0.0236874	
182	0.00139439	0.250983	0	-500	0	-0.0238563	
183	0.00139436	0.252378	0	-500	0	-0.0240245	
184	0.00139435	0.253772	0	-500	0	-0.024192	
185	0.00139433	0.255167	0	-500	0	-0.0243593	
186	0.00139433	0.256561	0	-500	0	-0.0245266	
187	0.00139433	0.257955	0	-500	0	-0.0246945	
188	0.00139433	0.25935	0	-500	0	-0.0248636	
189	0.00139434	0.260744	0	-500	0	-0.0250346	
190	0.00139436	0.262138	0	-500	0	-0.025208	
191	0.00139438	0.263533	0	-500	0	-0.0253847	
192	0.0013944	0.264927	0	-500	0	-0.0255651	
193	0.00139442	0.266321	0	-500	0	-0.0257497	
194	0.00139444	0.267716	0	-500	0	-0.025939	
195	0.00139446	0.26911	0	-500	0	-0.0261331	
196	0.00139448	0.270505	0	-500	0	-0.026332	
197	0.00139449	0.271899	0	-500	0	-0.0265357	
198	0.00139449	0.273294	0	-500	0	-0.0267438	
199	0.00139449	0.274688	0	-500	0	-0.0269557	
200	0.00139447	0.276083	0	-500	0	-0.0271708	
201	0.00139445	0.277477	0	-500	0	-0.0273885	
202	0.00139443	0.278872	0	-500	0	-0.0276076	
203	0.0013944	0.280266	0	-500	0	-0.0278275	
204	0.00139436	0.28166	0	-500	0	-0.0280472	
205	0.00139433	0.283055	0	-500	0	-0.0282657	
206	0.00139429	0.284449	0	-500	0	-0.0284825	
207	0.00139426	0.285843	0	-500	0	-0.0286966	
208	0.00139423	0.287238	0	-500	0	-0.0289078	
209	0.00139421	0.288632	0	-500	0	-0.0291154	
210	0.0013942	0.290026	0	-500	0	-0.0293194	
211	0.00139419	0.29142	0	-500	0	-0.0295197	
212	0.0013942	0.292814	0	-500	0	-0.0297162	
213	0.00139421	0.294209	0	-500	0	-0.0299091	
214	0.00139422	0.295603	0	-500	0	-0.0300987	
215	0.00139424	0.296997	0	-500	0	-0.0302853	
216	0.00139427	0.298391	0	-500	0	-0.0304692	
217	0.00139429	0.299786	0	-500	0	-0.0306507	
218	0.00139432	0.30118	0	-500	0	-0.0308302	
219	0.00139435	0.302574	0	-500	0	-0.031008	
220	0.00139437	0.303969	0	-500	0	-0.0311843	
221	0.00139438	0.305363	0	-500	0	-0.0313595	
222	0.00139438	0.306757	0	-500	0	-0.0315337	
223	0.00139438	0.308152	0	-500	0	-0.0317072	
